NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN;GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN;;195;-0.4542869;-14.779.197;0.016544119;0.49185255;0.312;9198;tags=37%, list=22%, signal=48%
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN;GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN;;200;-0.45315334;-1.496.546;0.016574586;0.5755743;0.298;13688;tags=50%, list=32%, signal=74%
GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_DN;GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_DN;;189;-0.4545327;-14.653.102;0.016605167;0.43449855;0.322;14125;tags=53%, list=33%, signal=79%
GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_DN;GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_DN;;200;-0.4568634;-14.862.306;0.016605167;0.5283607;0.306;11443;tags=45%, list=27%, signal=61%
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN;GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN;;200;-0.44936368;-14.726.973;0.016697587;0.47852504;0.314;13459;tags=49%, list=32%, signal=71%
GSE3982_BCELL_VS_TH2_DN;GSE3982_BCELL_VS_TH2_DN;;198;-0.4440637;-14.702.835;0.016759777;0.47226804;0.315;10358;tags=43%, list=24%, signal=57%
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN;GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN;;200;-0.47313446;-14.934.213;0.016885553;0.5557615;0.299;13862;tags=52%, list=33%, signal=76%
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP;GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP;;200;-0.44997102;-15.179.002;0.017730497;0.664469;0.271;12110;tags=43%, list=29%, signal=60%
GSE20727_DNFB_ALLERGEN_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP;GSE20727_DNFB_ALLERGEN_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP;;196;-0.43508723;-14.752.078;0.017953321;0.48744103;0.313;8874;tags=35%, list=21%, signal=44%
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN;GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN;;200;-0.46250525;-15.300.711;0.017953321;0.75909334;0.258;11823;tags=46%, list=28%, signal=63%
GSE45365_BCELL_VS_CD8_TCELL_UP;GSE45365_BCELL_VS_CD8_TCELL_UP;;190;-0.45818418;-1.514.642;0.018018018;0.63961756;0.277;11398;tags=46%, list=27%, signal=63%
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_DN;GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_DN;;200;-0.4450381;-14.833.361;0.018281536;0.51226526;0.31;12204;tags=48%, list=29%, signal=67%
GSE27786_LSK_VS_NEUTROPHIL_UP;GSE27786_LSK_VS_NEUTROPHIL_UP;;200;-0.45467812;-15.090.923;0.018348623;0.62111723;0.282;13214;tags=50%, list=31%, signal=72%
GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_UP;GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_UP;;200;-0.46588013;-15.197.662;0.018621974;0.7107082;0.269;13394;tags=48%, list=32%, signal=70%
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN;GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN;;198;-0.46563974;-1.504.947;0.018656716;0.5790539;0.291;11721;tags=45%, list=28%, signal=62%
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_DN;GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_DN;;200;-0.4547524;-15.076.802;0.018656716;0.5961538;0.287;11012;tags=41%, list=26%, signal=54%
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN;GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN;;200;-0.47757506;-15.484.018;0.018656716;1.0;0.24;12543;tags=52%, list=30%, signal=73%
GSE27786_CD8_TCELL_VS_NKCELL_UP;GSE27786_CD8_TCELL_VS_NKCELL_UP;;199;-0.45445573;-15.047.231;0.018726591;0.5752965;0.291;12062;tags=44%, list=28%, signal=62%
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN;GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN;;193;-0.469374;-15.404.927;0.018903593;0.970695;0.248;14093;tags=56%, list=33%, signal=83%
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP;GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP;;200;-0.4604326;-15.036.215;0.019011406;0.5788721;0.293;11193;tags=44%, list=26%, signal=60%
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_UP;GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_UP;;200;-0.46553952;-1.495.135;0.01904762;0.5635172;0.299;10971;tags=45%, list=26%, signal=60%
GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN;GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN;;200;-0.46081448;-14.840.468;0.01908397;0.5167607;0.308;10575;tags=42%, list=25%, signal=55%
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN;GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN;;199;-0.42895275;-1.456.329;0.019332161;0.42153528;0.33;10858;tags=43%, list=26%, signal=57%
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_UP;GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_UP;;130;-0.45836627;-15.093.017;0.019434629;0.62601554;0.282;11975;tags=47%, list=28%, signal=65%
GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN;GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN;;199;-0.44583327;-14.712.023;0.0198915;0.47133255;0.315;12097;tags=46%, list=29%, signal=64%
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN;GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN;;198;-0.44395742;-14.805.037;0.019963702;0.5096135;0.311;14418;tags=50%, list=34%, signal=75%
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN;GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN;;195;-0.43059295;-1.439.057;0.02003643;0.36582634;0.352;12304;tags=44%, list=29%, signal=61%
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN;GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN;;193;-0.45866573;-15.141.009;0.020072993;0.63722706;0.278;11250;tags=42%, list=27%, signal=58%
GSE14415_INDUCED_TREG_VS_TCONV_UP;GSE14415_INDUCED_TREG_VS_TCONV_UP;;179;-0.4606698;-15.201.381;0.020109689;0.7166379;0.269;12400;tags=46%, list=29%, signal=64%
RB_DN.V1_DN;RB_DN.V1_DN;;123;-0.46184224;-14.969.808;0.020220589;0.5766975;0.298;14320;tags=56%, list=34%, signal=84%
GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN;GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN;;200;-0.4492288;-14.868.234;0.020295203;0.5347524;0.306;12628;tags=50%, list=30%, signal=70%
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;;200;-0.46391773;-15.189.688;0.020295203;0.6898977;0.27;11852;tags=48%, list=28%, signal=66%
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN;GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN;;197;-0.450941;-14.982.648;0.020408163;0.58114696;0.298;10775;tags=41%, list=25%, signal=55%
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP;GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP;;197;-0.4540752;-14.981.879;0.020599252;0.5768538;0.298;13403;tags=48%, list=32%, signal=69%
GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_DN;GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_DN;;179;-0.4542104;-14.659.203;0.020637898;0.440283;0.322;13656;tags=50%, list=32%, signal=73%
GLI1_UP.V1_UP;GLI1_UP.V1_UP;Details ...;24;-0.5724478;-15.564.919;0.020637898;1.0;0.231;11541;tags=54%, list=27%, signal=74%
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN;GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN;;194;-0.44242436;-14.804.192;0.021314388;0.50425524;0.311;9676;tags=38%, list=23%, signal=49%
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP;GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP;;200;-0.447389;-14.876.107;0.021428572;0.5401153;0.305;13463;tags=52%, list=32%, signal=76%
GSE22886_NAIVE_TCELL_VS_NKCELL_DN;GSE22886_NAIVE_TCELL_VS_NKCELL_DN;;197;-0.46488398;-14.913.678;0.021442495;0.56316996;0.302;15408;tags=59%, list=36%, signal=92%
HALLMARK_SPERMATOGENESIS;HALLMARK_SPERMATOGENESIS;;135;-0.4528616;-14.760.518;0.021582734;0.49007148;0.313;11979;tags=50%, list=28%, signal=70%
BCAT.100_UP.V1_DN;BCAT.100_UP.V1_DN;;41;-0.50453436;-15.271.453;0.021582734;0.7171668;0.261;7163;tags=37%, list=17%, signal=44%
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN;GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN;;199;-0.43489066;-14.523.809;0.021621622;0.4089725;0.335;11065;tags=42%, list=26%, signal=56%
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP;GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP;;199;-0.44294307;-14.617.115;0.02166065;0.42617324;0.326;13505;tags=48%, list=32%, signal=70%
KRAS.50_UP.V1_UP;KRAS.50_UP.V1_UP;;48;-0.4844986;-14.621.258;0.021778584;0.42904544;0.325;8272;tags=40%, list=20%, signal=49%
GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_DN;GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_DN;;200;-0.44695547;-14.768.966;0.021857923;0.49284124;0.312;11175;tags=42%, list=26%, signal=57%
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_DN;GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_DN;;118;-0.4607071;-15.112.127;0.02189781;0.62861943;0.282;12284;tags=47%, list=29%, signal=65%
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN;GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN;;195;-0.46271172;-1.515.991;0.022018349;0.64240736;0.275;12731;tags=47%, list=30%, signal=67%
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_DN;GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_DN;;199;-0.46718982;-15.179.676;0.022222223;0.67267823;0.271;12134;tags=48%, list=29%, signal=67%
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN;GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN;;200;-0.44939983;-14.686.818;0.022304833;0.46007144;0.317;12043;tags=48%, list=28%, signal=67%
GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;;200;-0.45421156;-15.067.346;0.022304833;0.5866362;0.288;9912;tags=40%, list=23%, signal=52%
GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_UP;GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_UP;;163;-0.44968677;-14.854.423;0.02268431;0.5269534;0.306;14476;tags=50%, list=34%, signal=75%
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN;GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN;;200;-0.46440858;-15.164.421;0.02268431;0.65393054;0.274;13910;tags=56%, list=33%, signal=82%
GSE25677_MPL_VS_R848_STIM_BCELL_DN;GSE25677_MPL_VS_R848_STIM_BCELL_DN;;181;-0.46896517;-1.519.078;0.022813689;0.69829154;0.269;9696;tags=40%, list=23%, signal=52%
PTEN_DN.V1_DN;PTEN_DN.V1_DN;;183;-0.43121755;-14.432.635;0.023172906;0.38152143;0.349;12069;tags=45%, list=28%, signal=62%
GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN;GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN;;196;-0.45210904;-15.115.881;0.023255814;0.63213265;0.279;11727;tags=41%, list=28%, signal=57%
GSE6259_BCELL_VS_CD4_TCELL_DN;GSE6259_BCELL_VS_CD4_TCELL_DN;;198;-0.43732095;-14.510.766;0.02329749;0.4018314;0.337;13595;tags=47%, list=32%, signal=70%
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN;GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN;;200;-0.44503483;-14.736.624;0.023339318;0.48233247;0.314;12001;tags=40%, list=28%, signal=55%
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN;GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN;;192;-0.45309684;-15.073.767;0.023381295;0.59267247;0.287;12845;tags=49%, list=30%, signal=71%
GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN;GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN;;198;-0.44174382;-14.623.486;0.023593467;0.4294783;0.325;9845;tags=40%, list=23%, signal=52%
GSE30083_SP1_VS_SP3_THYMOCYTE_DN;GSE30083_SP1_VS_SP3_THYMOCYTE_DN;;200;-0.46715397;-15.098.251;0.023809524;0.62790954;0.282;10292;tags=43%, list=24%, signal=56%
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP;GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP;;199;-0.4442126;-14.646.404;0.02385321;0.43251255;0.322;9939;tags=40%, list=23%, signal=52%
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN;GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN;;196;-0.46141836;-14.693.198;0.024163568;0.46902594;0.316;12527;tags=48%, list=30%, signal=68%
GSE29618_BCELL_VS_MDC_UP;GSE29618_BCELL_VS_MDC_UP;;194;-0.4455478;-14.674.735;0.024390243;0.45279413;0.319;13097;tags=47%, list=31%, signal=68%
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN;GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN;;199;-0.46383238;-14.991.524;0.024390243;0.5890919;0.297;11260;tags=43%, list=27%, signal=59%
GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN;GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN;;194;-0.4549428;-14.880.779;0.02443609;0.55193216;0.305;11949;tags=48%, list=28%, signal=66%
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN;GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN;;200;-0.47203925;-15.012.705;0.024482109;0.5874684;0.295;11082;tags=46%, list=26%, signal=61%
GSE9037_CTRL_VS_LPS_1H_STIM_BMDM_UP;GSE9037_CTRL_VS_LPS_1H_STIM_BMDM_UP;;200;-0.46368852;-14.964.576;0.024621213;0.5716115;0.298;12295;tags=47%, list=29%, signal=65%
GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN;GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN;;196;-0.44077373;-14.734.122;0.024911031;0.47889462;0.314;13477;tags=49%, list=32%, signal=72%
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN;GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN;;200;-0.44076914;-14.463.375;0.025;0.39258733;0.341;11347;tags=47%, list=27%, signal=63%
GSE17721_LPS_VS_POLYIC_16H_BMDC_UP;GSE17721_LPS_VS_POLYIC_16H_BMDC_UP;;200;-0.43009633;-1.440.509;0.025044722;0.36956054;0.351;11700;tags=43%, list=28%, signal=58%
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP;GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP;;198;-0.43974632;-14.471.581;0.025179856;0.3960439;0.34;12720;tags=45%, list=30%, signal=65%
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN;GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN;;198;-0.4409227;-14.457.399;0.025316456;0.38935548;0.343;11979;tags=44%, list=28%, signal=62%
GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP;GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP;;200;-0.43963888;-14.725.752;0.025316456;0.476968;0.314;14391;tags=50%, list=34%, signal=75%
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP;GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP;;200;-0.47092617;-15.315.646;0.025454545;0.82926285;0.257;12591;tags=48%, list=30%, signal=68%
GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_DN;GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_DN;;200;-0.44495857;-14.773.748;0.02550091;0.49248418;0.312;13710;tags=50%, list=32%, signal=73%
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN;GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN;;200;-0.44912973;-14.881.873;0.025547445;0.5551155;0.304;12895;tags=48%, list=30%, signal=68%
GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN;GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN;;200;-0.4340799;-14.396.766;0.025641026;0.36810213;0.352;12630;tags=45%, list=30%, signal=64%
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP;GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP;;200;-0.44580838;-14.659.088;0.025688073;0.4385068;0.322;12794;tags=45%, list=30%, signal=63%
AKT_UP_MTOR_DN.V1_DN;AKT_UP_MTOR_DN.V1_DN;;185;-0.46009836;-14.952.669;0.025735294;0.57162464;0.299;13789;tags=48%, list=33%, signal=71%
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN;GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN;;195;-0.45624706;-14.681.553;0.02578269;0.45903414;0.319;9978;tags=41%, list=24%, signal=53%
GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN;GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN;;200;-0.45064667;-14.818.507;0.02578269;0.513253;0.31;8410;tags=36%, list=20%, signal=45%
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP;GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP;;192;-0.44274035;-14.511.249;0.025830258;0.4055581;0.337;12591;tags=48%, list=30%, signal=68%
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP;GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP;;160;-0.44842604;-14.607.834;0.025878003;0.4275304;0.327;13527;tags=49%, list=32%, signal=71%
GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP;GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP;;200;-0.44582966;-14.699.064;0.025878003;0.47004694;0.315;10033;tags=42%, list=24%, signal=54%
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP;GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP;;198;-0.42139024;-14.368.509;0.025925925;0.36273295;0.354;16046;tags=53%, list=38%, signal=84%
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN;GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN;;200;-0.46380642;-15.062.068;0.025925925;0.57959765;0.288;12211;tags=48%, list=29%, signal=66%
GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP;GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP;;197;-0.445898;-14.738.889;0.025974026;0.4833268;0.313;12314;tags=45%, list=29%, signal=63%
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP;GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP;;190;-0.42753586;-14.510.914;0.026223777;0.40308216;0.337;13541;tags=50%, list=32%, signal=73%
GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_UP;GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_UP;;200;-0.45270944;-14.531.324;0.02631579;0.41095746;0.334;10605;tags=42%, list=25%, signal=56%
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP;GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP;;200;-0.43639678;-14.475.638;0.026465029;0.39782146;0.339;13283;tags=48%, list=31%, signal=69%
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN;GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN;;200;-0.4407403;-14.559.894;0.026465029;0.42170244;0.33;12304;tags=47%, list=29%, signal=66%
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN;GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN;;199;-0.45439616;-1.462.502;0.026465029;0.43030465;0.325;12294;tags=48%, list=29%, signal=67%
GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN;GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN;;197;-0.45133838;-14.674.846;0.026515152;0.45473835;0.319;8006;tags=35%, list=19%, signal=42%
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP;GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP;;200;-0.4452633;-14.843.495;0.027272727;0.5210321;0.307;13287;tags=50%, list=31%, signal=72%
GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_DN;GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_DN;;200;-0.45510423;-14.787.763;0.027372263;0.49718198;0.311;14110;tags=48%, list=33%, signal=72%
GSE11924_TFH_VS_TH2_CD4_TCELL_DN;GSE11924_TFH_VS_TH2_CD4_TCELL_DN;;200;-0.44522494;-14.551.941;0.02757353;0.41833976;0.331;11102;tags=44%, list=26%, signal=59%
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP;GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP;;192;-0.445634;-14.617.665;0.02757353;0.42754564;0.325;13898;tags=50%, list=33%, signal=74%
GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_UP;GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_UP;;200;-0.43559462;-14.352.502;0.027624309;0.36362657;0.357;14359;tags=53%, list=34%, signal=80%
GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP;GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP;;190;-0.44834962;-1.473.534;0.027726432;0.48057967;0.314;9253;tags=37%, list=22%, signal=47%
HALLMARK_E2F_TARGETS;HALLMARK_E2F_TARGETS;;200;-0.44770813;-14.650.807;0.027829314;0.43211004;0.322;13670;tags=51%, list=32%, signal=74%
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN;GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN;;197;-0.44905278;-14.711.837;0.027881041;0.4691772;0.315;11042;tags=42%, list=26%, signal=56%
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP;GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP;;200;-0.45287728;-1.475.123;0.02793296;0.48294616;0.313;10272;tags=40%, list=24%, signal=52%
GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP;GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP;;200;-0.450693;-14.574.311;0.028142588;0.4207345;0.33;15665;tags=58%, list=37%, signal=92%
GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_UP;GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_UP;;197;-0.4552051;-1.490.683;0.02819549;0.5645235;0.302;12591;tags=47%, list=30%, signal=67%
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN;GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN;;199;-0.43786913;-14.475.585;0.028318584;0.39662164;0.339;12137;tags=44%, list=29%, signal=61%
