NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN;GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN;;199;-0.47226572;-15.435.377;0.010989011;0.17562488;0.239;10276;tags=44%, list=24%, signal=58%
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_UP;GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_UP;;194;-0.46803686;-15.433.766;0.005444646;0.17454858;0.239;14740;tags=56%, list=35%, signal=85%
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN;GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN;;195;-0.47550687;-1.543.312;0.005444646;0.17318684;0.239;9877;tags=39%, list=23%, signal=51%
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP;GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP;;198;-0.4864558;-15.433.036;0.012915129;0.17154789;0.239;13201;tags=53%, list=31%, signal=77%
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN;GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN;;200;-0.47990215;-15.431.726;0.005444646;0.17041624;0.239;14606;tags=55%, list=34%, signal=83%
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP;GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP;;196;-0.476759;-15.427.837;0.0036036037;0.1703112;0.239;11011;tags=45%, list=26%, signal=60%
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_DN;GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_DN;;199;-0.4850582;-15.426.221;0.012939001;0.1693949;0.239;13184;tags=47%, list=31%, signal=68%
GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP;GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP;;200;-0.483948;-1.542.325;0.0054347827;0.16913997;0.239;11244;tags=45%, list=27%, signal=60%
GSE25087_TREG_VS_TCONV_FETUS_UP;GSE25087_TREG_VS_TCONV_FETUS_UP;;198;-0.47814947;-15.420.773;0.010948905;0.1683308;0.24;12168;tags=48%, list=29%, signal=67%
GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP;GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP;;200;-0.48019338;-1.541.956;0.0036630037;0.1672692;0.24;9042;tags=40%, list=21%, signal=50%
GSE360_CTRL_VS_T_GONDII_DC_UP;GSE360_CTRL_VS_T_GONDII_DC_UP;;199;-0.4873096;-15.416.441;0.0054945056;0.16690283;0.24;13174;tags=51%, list=31%, signal=73%
GSE39556_CD8A_DC_VS_NK_CELL_DN;GSE39556_CD8A_DC_VS_NK_CELL_DN;;198;-0.4821897;-15.407.727;0.005586592;0.16868009;0.241;13372;tags=49%, list=32%, signal=71%
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_UP;GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_UP;;200;-0.48160154;-154.027;0.009208103;0.16903962;0.241;11677;tags=49%, list=28%, signal=67%
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP;GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP;;200;-0.49078986;-154.013;0.0073260074;0.16801839;0.241;12540;tags=51%, list=30%, signal=71%
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN;GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN;;200;-0.47382277;-15.397.985;0.005444646;0.16768661;0.241;12399;tags=49%, list=29%, signal=69%
GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP;GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP;;199;-0.48401082;-15.397.313;0.007434944;0.1665067;0.241;8390;tags=38%, list=20%, signal=47%
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP;GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP;;200;-0.49209246;-15.381.144;0.0055555557;0.17121701;0.241;11227;tags=46%, list=26%, signal=62%
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP;GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP;;197;-0.49334568;-15.379.338;0.0073394496;0.17058992;0.241;8506;tags=39%, list=20%, signal=48%
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP;GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP;;200;-0.4721905;-15.376.531;0.010791367;0.17021118;0.241;12558;tags=47%, list=30%, signal=66%
GSE8835_HEALTHY_VS_CLL_CD4_TCELL_DN;GSE8835_HEALTHY_VS_CLL_CD4_TCELL_DN;;200;-0.47100508;-15.375.469;0.0017953322;0.16923083;0.242;9583;tags=40%, list=23%, signal=51%
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN;GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN;;200;-0.45926026;-15.367.343;0.0070921984;0.17063299;0.243;13753;tags=49%, list=32%, signal=71%
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN;GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN;;200;-0.48273322;-15.366.488;0.0036231885;0.1695313;0.243;13219;tags=52%, list=31%, signal=75%
GSE40273_XBP1_KO_VS_WT_TREG_DN;GSE40273_XBP1_KO_VS_WT_TREG_DN;;199;-0.49831423;-15.365.111;0.011342155;0.16868642;0.243;13369;tags=53%, list=32%, signal=77%
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP;GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP;;128;-0.49011973;-15.365.013;0.01048951;0.16738962;0.243;11868;tags=52%, list=28%, signal=71%
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP;GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP;;200;-0.4884471;-15.361.459;0.012844036;0.16748996;0.243;9880;tags=44%, list=23%, signal=56%
SNF5_DN.V1_UP;SNF5_DN.V1_UP;;173;-0.4721323;-15.360.603;0.0053003533;0.16649097;0.243;12907;tags=52%, list=30%, signal=75%
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_DN;GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_DN;;199;-0.49034458;-15.360.483;0.018939395;0.1652331;0.243;12405;tags=47%, list=29%, signal=66%
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN;GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN;;185;-0.48741853;-15.356.907;0.014545455;0.16518612;0.243;10646;tags=46%, list=25%, signal=62%
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP;GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP;;198;-0.47610506;-1.535.585;0.011070111;0.16425322;0.243;11917;tags=46%, list=28%, signal=64%
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN;GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN;;192;-0.47462538;-15.351.412;0.010830325;0.16456646;0.245;9187;tags=40%, list=22%, signal=50%
GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;;172;-0.47743914;-15.349.591;0.017825311;0.16390187;0.245;14606;tags=58%, list=34%, signal=87%
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN;GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN;;200;-0.48296988;-15.348.347;0.00754717;0.16308217;0.245;11060;tags=45%, list=26%, signal=61%
GSE17721_PAM3CSK4_VS_GADIQUIMOD_8H_BMDC_DN;GSE17721_PAM3CSK4_VS_GADIQUIMOD_8H_BMDC_DN;;200;-0.4875507;-15.346.713;0.0073260074;0.16248775;0.245;13365;tags=53%, list=32%, signal=77%
GSE17721_POLYIC_VS_CPG_6H_BMDC_DN;GSE17721_POLYIC_VS_CPG_6H_BMDC_DN;;200;-0.47707385;-15.340.966;0.0;0.1633658;0.245;12748;tags=52%, list=30%, signal=73%
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN;GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN;;199;-0.4706816;-15.336.118;0.0017667845;0.16392411;0.245;12932;tags=50%, list=31%, signal=71%
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP;GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP;;191;-0.47884545;-1.533.514;0.007005254;0.1631042;0.245;13248;tags=51%, list=31%, signal=74%
GSE27786_LIN_NEG_VS_ERYTHROBLAST_DN;GSE27786_LIN_NEG_VS_ERYTHROBLAST_DN;;200;-0.47983703;-15.331.473;0.005357143;0.16315515;0.245;11681;tags=46%, list=28%, signal=63%
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN;GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN;;199;-0.4858459;-15.330.976;0.0054545454;0.16217089;0.245;12690;tags=55%, list=30%, signal=78%
GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_UP;GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_UP;;197;-0.4868176;-15.329.089;0.007352941;0.16165555;0.245;12766;tags=52%, list=30%, signal=74%
GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP;GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP;;200;-0.48398483;-15.327.145;0.008992806;0.1610775;0.245;12678;tags=50%, list=30%, signal=70%
GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP;GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP;;197;-0.46736723;-1.531.594;0.008992806;0.16358435;0.246;13088;tags=50%, list=31%, signal=72%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN;GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN;;200;-0.48247164;-15.312.907;0.012589928;0.16340777;0.247;12372;tags=50%, list=29%, signal=70%
GSE27786_BCELL_VS_CD4_TCELL_UP;GSE27786_BCELL_VS_CD4_TCELL_UP;;200;-0.4758818;-15.309.898;0.0053956835;0.16338609;0.249;11500;tags=44%, list=27%, signal=59%
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN;GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN;;199;-0.47286594;-15.307.847;0.007155635;0.16290279;0.249;11439;tags=44%, list=27%, signal=60%
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN;GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN;;200;-0.47064337;-15.306.487;0.007259528;0.16231331;0.249;14770;tags=57%, list=35%, signal=87%
GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_UP;GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_UP;;200;-0.4800578;-15.304.582;0.0036231885;0.161814;0.249;12868;tags=51%, list=30%, signal=73%
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP;GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP;;200;-0.4905165;-15.301.925;0.018656716;0.16161072;0.249;11959;tags=47%, list=28%, signal=65%
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP;GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP;;200;-0.4724545;-15.292.554;0.0017699115;0.16376764;0.252;9415;tags=39%, list=22%, signal=50%
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_UP;GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_UP;;197;-0.4766639;-1.529.228;0.014842301;0.1627783;0.252;12199;tags=48%, list=29%, signal=67%
PDGF_UP.V1_UP;PDGF_UP.V1_UP;;146;-0.49253732;-15.290.729;0.0073260074;0.16224551;0.252;12694;tags=51%, list=30%, signal=72%
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP;GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP;;200;-0.4852366;-15.290.147;0.009345794;0.161337;0.253;14154;tags=57%, list=33%, signal=85%
TGFB_UP.V1_UP;TGFB_UP.V1_UP;;188;-0.49318397;-15.290.034;0.011049724;0.16030402;0.253;11393;tags=48%, list=27%, signal=66%
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_UP;GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_UP;;200;-0.4848584;-15.286.993;0.0149532715;0.16026826;0.254;11862;tags=52%, list=28%, signal=71%
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP;GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP;;175;-0.4886725;-15.283.455;0.014652015;0.16034625;0.255;13244;tags=57%, list=31%, signal=82%
GSE2826_WT_VS_BTK_KO_BCELL_UP;GSE2826_WT_VS_BTK_KO_BCELL_UP;;200;-0.4800967;-15.282.995;0.0036832413;0.1594732;0.255;12772;tags=50%, list=30%, signal=71%
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN;GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN;;200;-0.49118894;-15.282.456;0.0057034222;0.15867417;0.255;11519;tags=47%, list=27%, signal=64%
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP;GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP;;200;-0.4803057;-15.281.672;0.005597015;0.15785053;0.255;11852;tags=47%, list=28%, signal=64%
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP;GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP;;200;-0.47939113;-1.528.099;0.016245488;0.15709248;0.255;13596;tags=54%, list=32%, signal=79%
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP;GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP;;200;-0.48660415;-15.280.697;0.0074766357;0.15619986;0.255;11161;tags=43%, list=26%, signal=58%
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_DN;GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_DN;;148;-0.48877555;-1.528.005;0.025688073;0.15537964;0.255;12257;tags=49%, list=29%, signal=69%
GSE27786_LIN_NEG_VS_NEUTROPHIL_UP;GSE27786_LIN_NEG_VS_NEUTROPHIL_UP;;199;-0.4734219;-15.275.176;0.0072727273;0.15602642;0.255;12823;tags=48%, list=30%, signal=68%
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP;GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP;;200;-0.4881544;-15.272.623;0.012797075;0.15594468;0.255;12944;tags=50%, list=31%, signal=72%
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP;GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP;;199;-0.48623338;-15.270.528;0.014652015;0.1556564;0.255;14610;tags=57%, list=34%, signal=86%
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_UP;GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_UP;;200;-0.4790913;-15.266.461;0.0018083183;0.15612377;0.256;11294;tags=45%, list=27%, signal=61%
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_DN;GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_DN;;104;-0.47314915;-15.265.985;0.0071174377;0.15534857;0.256;10968;tags=41%, list=26%, signal=56%
GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN;GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN;;200;-0.48509294;-15.264.534;0.0055762082;0.15487847;0.256;11663;tags=50%, list=28%, signal=69%
GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP;GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP;;200;-0.4756871;-15.256.801;0.007168459;0.15642658;0.256;12202;tags=48%, list=29%, signal=66%
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP;GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP;;200;-0.47058985;-15.256.631;0.005444646;0.15554646;0.256;10226;tags=42%, list=24%, signal=54%
GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP;GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP;;199;-0.4673868;-15.256.242;0.012987013;0.15474124;0.256;12441;tags=51%, list=29%, signal=72%
GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP;GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP;;194;-0.48167807;-15.255.042;0.018691588;0.15423429;0.256;11683;tags=46%, list=28%, signal=63%
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP;GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP;;159;-0.4822505;-15.254.583;0.0036231885;0.15349711;0.256;7547;tags=38%, list=18%, signal=46%
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN;GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN;;168;-0.4847523;-15.253.673;0.024074074;0.15285733;0.256;15802;tags=60%, list=37%, signal=95%
GSE27786_NKTCELL_VS_MONO_MAC_DN;GSE27786_NKTCELL_VS_MONO_MAC_DN;;200;-0.47856897;-1.525.263;0.0093632955;0.15227535;0.256;13125;tags=51%, list=31%, signal=73%
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_DN;GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_DN;;199;-0.48843583;-15.251.443;0.015444015;0.15171884;0.256;12906;tags=49%, list=30%, signal=70%
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP;GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP;;200;-0.47670352;-15.248.467;0.010752688;0.15170503;0.256;12407;tags=48%, list=29%, signal=68%
GSE45365_NK_CELL_VS_CD8A_DC_UP;GSE45365_NK_CELL_VS_CD8A_DC_UP;;200;-0.47649798;-15.243.052;0.018348623;0.15238652;0.257;10956;tags=42%, list=26%, signal=56%
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP;GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP;;200;-0.4845086;-15.240.941;0.013059702;0.15206699;0.257;15701;tags=62%, list=37%, signal=97%
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN;GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN;;146;-0.48452097;-15.239.098;0.005319149;0.15172641;0.257;13408;tags=49%, list=32%, signal=71%
GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_UP;GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_UP;;198;-0.4878639;-15.233.216;0.0053859963;0.15274392;0.257;13028;tags=52%, list=31%, signal=75%
HALLMARK_UV_RESPONSE_UP;HALLMARK_UV_RESPONSE_UP;;158;-0.4868714;-1.522.878;0.018621974;0.15325247;0.258;12604;tags=48%, list=30%, signal=68%
GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN;GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN;;199;-0.47030568;-15.227.001;0.00915751;0.15304375;0.258;13196;tags=49%, list=31%, signal=71%
GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP;GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP;;198;-0.4782621;-15.225.294;0.009328358;0.15280132;0.258;12988;tags=51%, list=31%, signal=73%
GSE360_DC_VS_MAC_L_MAJOR_DN;GSE360_DC_VS_MAC_L_MAJOR_DN;;199;-0.47853264;-152.203;0.009025271;0.15359952;0.258;11409;tags=45%, list=27%, signal=62%
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP;GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP;;176;-0.48651665;-15.216.364;0.02962963;0.15386698;0.258;12776;tags=51%, list=30%, signal=72%
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN;GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN;;200;-0.48598778;-15.215.689;0.028142588;0.15330532;0.258;10742;tags=45%, list=25%, signal=60%
GSE17721_CTRL_VS_POLYIC_12H_BMDC_DN;GSE17721_CTRL_VS_POLYIC_12H_BMDC_DN;;200;-0.47666854;-15.215.683;0.007168459;0.15248549;0.258;11043;tags=46%, list=26%, signal=61%
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN;GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN;;200;-0.47089383;-15.214.969;0.0071813287;0.15184374;0.258;9919;tags=41%, list=23%, signal=53%
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN;KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN;;200;-0.47682357;-15.208.157;0.009107468;0.15292227;0.259;15043;tags=57%, list=35%, signal=88%
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN;GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN;;199;-0.4704219;-15.204.777;0.010928961;0.15319195;0.259;12517;tags=49%, list=30%, signal=69%
GSE17721_0.5H_VS_12H_CPG_BMDC_DN;GSE17721_0.5H_VS_12H_CPG_BMDC_DN;;199;-0.4765382;-15.202.366;0.016453382;0.1531773;0.259;12685;tags=52%, list=30%, signal=74%
E2F1_UP.V1_DN;E2F1_UP.V1_DN;;187;-0.48146588;-1.519.976;0.01831502;0.15320851;0.259;13289;tags=57%, list=31%, signal=82%
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN;GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN;;200;-0.46767706;-15.198.867;0.018050542;0.15268199;0.259;16372;tags=57%, list=39%, signal=92%
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN;GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN;;199;-0.48728958;-15.198.762;0.013133208;0.1519176;0.259;11173;tags=46%, list=26%, signal=62%
GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_UP;GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_UP;;197;-0.47126386;-15.193.707;0.0034013605;0.15259099;0.261;10804;tags=44%, list=25%, signal=58%
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP;GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP;;199;-0.4763496;-15.193.498;0.012544803;0.15187967;0.261;12426;tags=48%, list=29%, signal=68%
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP;GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP;;200;-0.47184834;-15.192.208;0.005484461;0.15140957;0.261;12858;tags=51%, list=30%, signal=73%
GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN;GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN;;181;-0.48443186;-15.191.015;0.020408163;0.15105514;0.261;11352;tags=44%, list=27%, signal=59%
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP;GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP;;195;-0.46766677;-15.188.732;0.0073664826;0.15092492;0.261;11727;tags=43%, list=28%, signal=59%
GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP;GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP;;198;-0.47480264;-1.518.782;0.018796992;0.15041727;0.261;9099;tags=39%, list=21%, signal=50%
GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP;GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP;;199;-0.48180512;-15.182.421;0.018656716;0.15114352;0.261;10234;tags=41%, list=24%, signal=54%
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_DN;GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_DN;;200;-0.48521268;-15.177.358;0.011049724;0.15187337;0.261;13172;tags=55%, list=31%, signal=79%
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_UP;GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_UP;;199;-0.4747765;-15.176.554;0.024621213;0.15136856;0.261;14773;tags=57%, list=35%, signal=87%
