NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP;GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP;;200;-0.4044858;-15.044.674;0.018739352;0.51103157;0.335;9106;tags=40%, list=21%, signal=50%
GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_UP;GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_UP;;178;-0.42279127;-15.042.702;0.013289036;0.5076214;0.335;11456;tags=47%, list=27%, signal=64%
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP;GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP;;171;-0.4115935;-15.041.434;0.01048951;0.50385106;0.335;15429;tags=55%, list=36%, signal=86%
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP;GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP;;200;-0.39711848;-1.503.835;0.020304568;0.5012555;0.335;13409;tags=47%, list=32%, signal=68%
GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN;GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN;;200;-0.39998072;-15.027.804;0.03180212;0.5037477;0.336;12162;tags=48%, list=29%, signal=66%
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN;GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN;;200;-0.40263548;-15.027.231;0.01362862;0.49967343;0.337;15271;tags=58%, list=36%, signal=89%
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP;GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP;;199;-0.4105569;-15.026.461;0.027118644;0.49570692;0.337;10891;tags=44%, list=26%, signal=59%
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN;GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN;;199;-0.4056767;-15.017.031;0.015100671;0.49774238;0.337;11335;tags=45%, list=27%, signal=61%
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN;GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN;;200;-0.40932223;-1.500.537;0.0154373925;0.50072896;0.342;11624;tags=45%, list=27%, signal=62%
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN;GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN;;199;-0.4055178;-1.498.392;0.026223777;0.5097984;0.345;15993;tags=57%, list=38%, signal=91%
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN;GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN;;200;-0.40531057;-14.981.287;0.030150754;0.5071573;0.345;9850;tags=42%, list=23%, signal=54%
GSE7852_THYMUS_VS_FAT_TCONV_DN;GSE7852_THYMUS_VS_FAT_TCONV_DN;;200;-0.41477987;-14.980.425;0.020689655;0.503494;0.345;13214;tags=54%, list=31%, signal=77%
TBK1.DN.48HRS_DN;TBK1.DN.48HRS_DN;;50;-0.4421525;-14.978.371;0.04028021;0.5004779;0.345;9920;tags=44%, list=23%, signal=57%
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN;GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN;;200;-0.41181338;-14.974.655;0.006655574;0.49846566;0.345;14826;tags=58%, list=35%, signal=88%
GSE22886_TCELL_VS_BCELL_NAIVE_UP;GSE22886_TCELL_VS_BCELL_NAIVE_UP;;199;-0.40708944;-14.969.755;0.02725724;0.49761155;0.345;9815;tags=43%, list=23%, signal=55%
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN;GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN;;200;-0.41328537;-14.968.452;0.017035775;0.4942624;0.345;11328;tags=46%, list=27%, signal=62%
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN;GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN;;199;-0.40238267;-14.947.268;0.015075377;0.5027889;0.349;9309;tags=42%, list=22%, signal=53%
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP;GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP;;192;-0.39691487;-14.946.688;0.024013722;0.4990142;0.349;11217;tags=45%, list=26%, signal=61%
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;;172;-0.41265097;-14.940.091;0.023450587;0.49915814;0.35;9826;tags=45%, list=23%, signal=58%
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP;GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP;;200;-0.38561437;-14.929.982;0.021812081;0.50131553;0.35;11743;tags=44%, list=28%, signal=60%
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP;GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP;;200;-0.4010916;-14.929.911;0.010169491;0.49743125;0.35;10884;tags=46%, list=26%, signal=62%
GSE17721_CTRL_VS_CPG_8H_BMDC_DN;GSE17721_CTRL_VS_CPG_8H_BMDC_DN;;200;-0.4099472;-14.919.574;0.025728988;0.50030464;0.35;11753;tags=48%, list=28%, signal=66%
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN;GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN;;196;-0.40666443;-14.911.395;0.011844331;0.50151354;0.35;10784;tags=44%, list=25%, signal=59%
GSE22886_NAIVE_VS_MEMORY_TCELL_DN;GSE22886_NAIVE_VS_MEMORY_TCELL_DN;;199;-0.41275635;-14.907.634;0.010204081;0.50021446;0.35;10634;tags=47%, list=25%, signal=62%
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP;GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP;;198;-0.3971923;-14.906.396;0.023890786;0.4972208;0.351;16627;tags=60%, list=39%, signal=98%
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_UP;GSE17721_LPS_VS_POLYIC_0.5H_BMDC_UP;;200;-0.38803446;-14.904.829;0.018302828;0.49432045;0.351;12647;tags=45%, list=30%, signal=64%
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN;GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN;;199;-0.4102613;-14.902.084;0.020866774;0.4921876;0.351;9567;tags=43%, list=23%, signal=55%
GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP;GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP;;190;-0.4069057;-14.897.346;0.022452503;0.49152493;0.351;15211;tags=56%, list=36%, signal=87%
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP;GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP;;196;-0.40786353;-14.885.539;0.019298246;0.49491054;0.351;10029;tags=43%, list=24%, signal=56%
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP;GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP;;199;-0.4073581;-14.880.561;0.06417112;0.49442577;0.352;12067;tags=47%, list=28%, signal=65%
HALLMARK_P53_PATHWAY;HALLMARK_P53_PATHWAY;;200;-0.39501292;-14.872.037;0.03141361;0.49595934;0.352;9604;tags=40%, list=23%, signal=51%
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP;GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP;;200;-0.3921558;-14.869.266;0.0154373925;0.49420318;0.352;13725;tags=51%, list=32%, signal=74%
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP;GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP;;195;-0.40408522;-148.668;0.006666667;0.4920447;0.352;14421;tags=55%, list=34%, signal=83%
GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP;GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP;;199;-0.393051;-14.864.422;0.024347827;0.49007013;0.352;9935;tags=40%, list=23%, signal=52%
GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP;GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_UP;;199;-0.4216041;-14.863.814;0.014109347;0.4868878;0.352;11689;tags=49%, list=28%, signal=67%
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP;GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP;;197;-0.40533385;-14.863.697;0.013445378;0.48353353;0.352;12616;tags=51%, list=30%, signal=73%
GSE3982_MAC_VS_BCELL_DN;GSE3982_MAC_VS_BCELL_DN;;197;-0.40093505;-1.486.283;0.025773196;0.48069164;0.352;16232;tags=57%, list=38%, signal=93%
GSE23695_CD57_POS_VS_NEG_NK_CELL_DN;GSE23695_CD57_POS_VS_NEG_NK_CELL_DN;;200;-0.40443873;-14.862.127;0.030456852;0.47776815;0.352;14037;tags=54%, list=33%, signal=80%
GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP;GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP;;200;-0.39393824;-14.843.775;0.03152364;0.48494688;0.356;13277;tags=49%, list=31%, signal=70%
PTEN_DN.V2_DN;PTEN_DN.V2_DN;;143;-0.41021338;-14.838.018;0.033928573;0.4851735;0.356;15286;tags=59%, list=36%, signal=93%
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN;GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN;;200;-0.4054005;-14.835.352;0.030664396;0.4833947;0.356;13774;tags=54%, list=33%, signal=79%
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP;GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP;;200;-0.39834455;-14.831.586;0.011666667;0.48256135;0.357;14987;tags=57%, list=35%, signal=88%
GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_UP;GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_UP;;200;-0.41426033;-14.831.574;0.014802632;0.47935116;0.357;11412;tags=46%, list=27%, signal=63%
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP;GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP;;175;-0.41912916;-14.825.659;0.034722224;0.47988197;0.357;11165;tags=47%, list=26%, signal=64%
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_DN;GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_DN;;151;-0.39272386;-14.825.064;0.020761246;0.4770237;0.357;12166;tags=45%, list=29%, signal=63%
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP;GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP;;198;-0.41365886;-14.822.674;0.034662046;0.4752349;0.357;10212;tags=42%, list=24%, signal=55%
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN;GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN;;199;-0.4102095;-14.821.146;0.049488056;0.47282594;0.357;14790;tags=53%, list=35%, signal=81%
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP;GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP;;199;-0.3940898;-14.816.476;0.01718213;0.47253224;0.358;13762;tags=52%, list=32%, signal=76%
GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_UP;GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_UP;;199;-0.39670128;-14.815.484;0.03633218;0.4699733;0.36;9723;tags=41%, list=23%, signal=53%
GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP;GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP;;200;-0.39977908;-148.153;0.025466893;0.4671245;0.36;14313;tags=52%, list=34%, signal=77%
GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN;GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN;;199;-0.4040259;-14.815.193;0.056437388;0.46422023;0.36;13138;tags=50%, list=31%, signal=72%
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN;GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN;;156;-0.39198363;-14.809.183;0.027868852;0.4645155;0.361;10500;tags=43%, list=25%, signal=57%
GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN;GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN;;200;-0.38978177;-14.798.521;0.02636204;0.46734864;0.363;8005;tags=39%, list=19%, signal=48%
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN;GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN;;200;-0.4159047;-14.797.215;0.022146508;0.46520248;0.363;12269;tags=49%, list=29%, signal=68%
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP;GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP;;200;-0.4136752;-1.479.604;0.029259896;0.46304432;0.363;16045;tags=57%, list=38%, signal=91%
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP;GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP;;200;-0.37861946;-14.795.703;0.028192371;0.46039355;0.363;8001;tags=36%, list=19%, signal=44%
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP;GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP;;200;-0.40474632;-14.791.071;0.04137931;0.46026742;0.363;14265;tags=52%, list=34%, signal=78%
GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_UP;GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_UP;;200;-0.3994972;-14.782.264;0.03198653;0.46243322;0.364;14943;tags=58%, list=35%, signal=88%
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN;GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN;;200;-0.3863503;-14.778.976;0.010067114;0.46138304;0.364;11217;tags=45%, list=26%, signal=61%
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN;GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN;;198;-0.42137045;-1.477.832;0.011744967;0.458967;0.364;13654;tags=53%, list=32%, signal=77%
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN;GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN;;200;-0.38089433;-14.777.018;0.02631579;0.4569047;0.364;9208;tags=39%, list=22%, signal=50%
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN;GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN;;200;-0.4130629;-14.771.446;0.034782607;0.45740175;0.364;12345;tags=52%, list=29%, signal=72%
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN;GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN;;200;-0.39656705;-1.477.102;0.03938356;0.4549602;0.364;16455;tags=58%, list=39%, signal=95%
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN;GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN;;199;-0.41453305;-14.769.717;0.050522648;0.45311454;0.366;12258;tags=51%, list=29%, signal=71%
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_UP;GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_UP;;162;-0.42301688;-14.769.348;0.026533997;0.45067218;0.366;10738;tags=44%, list=25%, signal=59%
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN;GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN;;200;-0.40614468;-14.768.407;0.017094018;0.4485688;0.366;15275;tags=56%, list=36%, signal=87%
HALLMARK_KRAS_SIGNALING_DN;HALLMARK_KRAS_SIGNALING_DN;;200;-0.39381832;-14.766.483;0.017421603;0.44701713;0.366;14695;tags=54%, list=35%, signal=82%
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN;GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN;;199;-0.3923971;-14.765.826;0.027444255;0.44481063;0.366;10214;tags=40%, list=24%, signal=53%
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_UP;GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_UP;;179;-0.4003506;-14.759.982;0.030927835;0.44556203;0.367;9557;tags=40%, list=23%, signal=51%
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP;GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP;;197;-0.390573;-14.758.319;0.01208981;0.4439778;0.367;12631;tags=48%, list=30%, signal=68%
GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP;GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP;;187;-0.40188602;-14.754.392;0.055555556;0.4436416;0.368;12405;tags=50%, list=29%, signal=71%
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP;GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP;;200;-0.39921555;-14.751.356;0.03652174;0.44282976;0.368;9724;tags=40%, list=23%, signal=52%
GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;;164;-0.42286348;-14.750.167;0.027874565;0.44085127;0.368;14125;tags=55%, list=33%, signal=83%
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN;GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN;;200;-0.40205827;-1.474.893;0.023728814;0.43913984;0.368;10443;tags=44%, list=25%, signal=57%
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP;GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP;;196;-0.41039896;-14.747.646;0.024054984;0.43740743;0.368;8329;tags=40%, list=20%, signal=50%
GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP;GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP;;200;-0.3903219;-14.743.736;0.015280136;0.4370592;0.368;15299;tags=54%, list=36%, signal=83%
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP;GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP;;175;-0.42877805;-14.727.348;0.034768213;0.44277015;0.37;9841;tags=44%, list=23%, signal=57%
GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN;GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN;;200;-0.39733773;-14.716.206;0.034423407;0.44595155;0.37;14217;tags=52%, list=34%, signal=78%
GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_UP;GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_UP;;200;-0.39315447;-14.715.472;0.022413794;0.44393128;0.37;16068;tags=59%, list=38%, signal=95%
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP;GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP;;199;-0.39144433;-1.471.254;0.027538726;0.4431249;0.37;11397;tags=42%, list=27%, signal=57%
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_UP;GSE25088_WT_VS_STAT6_KO_MACROPHAGE_UP;;196;-0.3870537;-14.710.215;0.018675722;0.44189894;0.37;11573;tags=46%, list=27%, signal=63%
GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP;GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP;;200;-0.39124206;-14.710.137;0.03220339;0.43961537;0.37;11480;tags=45%, list=27%, signal=61%
GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN;GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN;;199;-0.39046022;-14.705.615;0.018965518;0.43967143;0.373;11021;tags=42%, list=26%, signal=57%
GSE27786_LSK_VS_BCELL_UP;GSE27786_LSK_VS_BCELL_UP;;200;-0.3970037;-14.701.684;0.035149384;0.43944544;0.374;13260;tags=51%, list=31%, signal=74%
GSE3982_NKCELL_VS_TH1_DN;GSE3982_NKCELL_VS_TH1_DN;;200;-0.39597192;-14.696.002;0.015254238;0.4400834;0.376;8466;tags=40%, list=20%, signal=49%
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP;GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP;;157;-0.39572844;-14.690.989;0.042158514;0.44027972;0.378;11671;tags=45%, list=28%, signal=61%
GSE40274_HELIOS_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;GSE40274_HELIOS_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;;200;-0.42015418;-1.467.585;0.036777582;0.4459781;0.38;9915;tags=43%, list=23%, signal=56%
GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_DN;GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_DN;;200;-0.4078924;-14.674.942;0.022260275;0.44414622;0.38;9123;tags=39%, list=22%, signal=49%
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP;GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP;;200;-0.38196245;-14.674.137;0.03529412;0.44224873;0.38;16402;tags=57%, list=39%, signal=92%
GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP;GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP;;200;-0.40595764;-14.664.948;0.04553415;0.4446107;0.382;10602;tags=45%, list=25%, signal=59%
GSE17721_0.5H_VS_4H_LPS_BMDC_UP;GSE17721_0.5H_VS_4H_LPS_BMDC_UP;;200;-0.38842613;-14.660.331;0.034782607;0.44459724;0.383;10322;tags=40%, list=24%, signal=52%
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN;GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN;;199;-0.4053601;-14.658.717;0.018003274;0.44312552;0.384;10050;tags=44%, list=24%, signal=57%
GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_UP;GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_UP;;198;-0.39676154;-14.656.404;0.036206897;0.44212785;0.384;10429;tags=42%, list=25%, signal=56%
HALLMARK_DNA_REPAIR;HALLMARK_DNA_REPAIR;;150;-0.40688887;-14.649.934;0.02739726;0.44312304;0.385;12357;tags=48%, list=29%, signal=68%
GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP;GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP;;200;-0.39535037;-14.644.912;0.060283687;0.44359207;0.386;9944;tags=42%, list=23%, signal=54%
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP;GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP;;200;-0.41407922;-1.464.424;0.025553662;0.44177797;0.386;12631;tags=49%, list=30%, signal=69%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN;GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN;;200;-0.40682417;-14.640.828;0.016474465;0.441333;0.386;13174;tags=52%, list=31%, signal=76%
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP;GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP;;200;-0.40052485;-14.639.823;0.04217926;0.43965346;0.386;12364;tags=47%, list=29%, signal=66%
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN;GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN;;197;-0.42051694;-14.638.805;0.02749141;0.43808034;0.386;8240;tags=39%, list=19%, signal=48%
GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_UP;GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_UP;;200;-0.39193335;-1.463.767;0.02617801;0.4364975;0.386;10825;tags=43%, list=26%, signal=57%
GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN;GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN;;200;-0.39642796;-14.637.018;0.046551723;0.43470177;0.386;11838;tags=47%, list=28%, signal=65%
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP;GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP;;200;-0.40205482;-14.636.056;0.036585364;0.43315527;0.386;14439;tags=54%, list=34%, signal=81%
